Date,Bitcoin Core (BTC) Price,Market Capitalization,Money Supply,Chain Value Density,Price Volatility,Daily Transactions,Transaction Value,Total Transactions,Miner Revenue,Hash Rate,Difficulty,Inflation Rate,Transaction Size,Output Volume,ETH_USD,Ripple_USD,VIX Index,SPX Index,US 3MTH LIBOR
1/4/2018,15139.61,2.54E+11,16780612.5,1768605.84,145.3690081,397099,108399.06,288836539,2712.520447,14937849.82,1.93E+12,3.87619,443,2771497.69,961.713013,3.11734,9.22,2723.99,1.67464
1/5/2018,15134.61,2.54E+11,16782712.5,1766142.77,145.357108,424930,100410.49,289261469,2877.017867,15259817.61,1.93E+12,3.87584,445,2771273.979,975.75,3.30081,9.22,2743.15,1.68577
1/6/2018,16880.48,2.83E+11,16784500,1968092.93,142.5148121,339584,150268.03,289601053,2491.813736,15026109.11,1.93E+12,3.8744,460,2938308.483,995.153992,3.02105,9.22,2743.15,1.68577
1/7/2018,17095.19,2.87E+11,16786600,1991042,126.8782134,356638,140230.42,289957691,2784.205947,15374680.5,1.93E+12,3.8745,523,2948819.07,1043.01001,3.09296,9.22,2743.15,1.68577
1/8/2018,16083.1,2.70E+11,16788625,1871288.32,128.1283664,372728,123077.37,290330419,2720.879614,15428139.72,1.93E+12,3.87448,589,2801280.148,1158.26001,3.36357,9.52,2747.71,1.69339
1/9/2018,14951.05,2.51E+11,16790700,1737784.16,127.7917563,346021,109788.52,290676440,2771.368606,15565278.74,1.93E+12,3.87414,549,2473988.177,1146,2.44346,10.08,2751.29,1.69465
1/10/2018,14407.21,2.42E+11,16792750,1672862.26,127.1976885,355038,89149.39,291031478,2792.972171,15469281.43,1.93E+12,3.87267,549,2209296.363,1300.339966,2.12991,9.82,2748.23,1.69428
1/11/2018,14881.95,2.50E+11,16794825,1726205.79,122.6640915,347867,91982.59,291379345,2794.013414,15592706.55,1.93E+12,3.87186,569,2161559.961,1268.089966,1.98021,9.88,2767.56,1.69693
1/12/2018,13138.43,2.21E+11,16797237.5,1522141.07,129.0222845,334774,68237.78,291714119,3106.428541,15935554.1,1.93E+12,3.86859,817,1856061.606,1158.290039,1.94048,10.16,2786.24,1.69593
1/13/2018,13874.01,2.33E+11,16799462.5,1605593.06,129.6447702,304905,80517.49,292019024,2849.091639,16415540.67,1.93E+12,3.86643,855,1774416.783,1270.469971,2.05141,10.16,2786.24,1.69593
1/14/2018,14191.06,2.38E+11,16801325,1640836.83,129.8643186,264453,67056.01,292283477,2389.291851,16468932.15,2.23E+12,3.86523,758,1360004.271,1397.47998,2.01852,10.16,2786.24,1.69593
1/15/2018,13623.61,2.29E+11,16803262.5,1573724.85,128.1499757,236197,70718.17,292519674,2429.4216,16699532.97,2.23E+12,3.86578,972,1270486.043,1365.209961,1.85625,10.16,2786.24,1.69593
1/16/2018,13571.21,2.28E+11,16805137.5,1566215.32,123.3506774,272289,71517.76,292791963,2383.823838,16796173.24,2.23E+12,3.86374,756,1501688.94,1292.630005,1.67836,11.66,2776.42,1.70381
1/17/2018,11504.56,1.93E+11,16807125,1326414.72,134.4872156,306329,105120.94,293098292,2601.48849,17062630.2,2.23E+12,3.86481,685,2940758.67,1061.339966,1.18368,11.91,2802.56,1.70393
1/18/2018,11033.58,1.85E+11,16809212.5,1270797.67,134.6662207,314409,84350.01,293412701,2761.858294,17428227.25,2.23E+12,3.8636,864,2435403.085,1016.440002,1.30558,12.22,2798.03,1.70802
1/19/2018,11274.29,1.90E+11,16811375,1297147.24,133.6224155,308066,79345.01,293720767,2813.005323,17518474.86,2.23E+12,3.86322,766,2213041.216,1028.819946,1.58217,11.27,2810.3,1.70457
1/20/2018,11561.56,1.94E+11,16813437.5,1328862.79,133.2453914,242826,81314.08,293963593,2552.35541,17687863.12,2.23E+12,3.86344,1237,1880742.355,1044.949951,1.56284,11.27,2810.3,1.70457
1/21/2018,12739.89,2.14E+11,16815662.5,1462595.77,137.7517119,236491,75800.73,294200084,2646.738487,18146671.73,2.23E+12,3.86245,1243,1415706.17,1155.680054,1.57623,11.27,2810.3,1.70457
1/22/2018,11553.79,1.94E+11,16818000,1324882.9,136.5748414,217662,56265.57,294417746,2681.753363,18652943.3,2.23E+12,3.8608,1366,1118375.908,1055.349976,1.39161,11.03,2832.97,1.70911
1/23/2018,10797.45,1.82E+11,16820087.5,1236858.43,137.6317357,250250,65337.55,294667996,2402.517251,18921900.08,2.23E+12,3.86059,1187,1549407.506,1004.169983,1.35319,11.1,2839.13,1.72019
1/24/2018,10854.93,1.83E+11,16822300,1242079.17,137.4654923,266259,61183.33,294934255,2502.326689,19206677.84,2.23E+12,3.85966,1133,1516879.333,987.47699,1.35212,11.47,2837.54,1.72152
1/25/2018,11382.11,1.91E+11,16824500,1300975.6,138.8334508,251804,63544.76,295186059,2477.623299,19349066.72,2.23E+12,3.86009,1111,1500963.983,1063.219971,1.36325,11.58,2839.25,1.73133
1/26/2018,11141.34,1.87E+11,16826475,1272165.33,131.4733935,238617,58983.97,295424676,2199.486405,19532771.53,2.60E+12,3.86019,1024,1373466.101,1052.699951,1.30892,11.08,2872.87,1.73408
1/27/2018,11122.14,1.87E+11,16828412.5,1268789.56,131.5055471,219006,77472.13,295643682,2141.757009,19787587.23,2.60E+12,3.85925,1016,1683319.036,1055.75,1.21789,11.08,2872.87,1.73408
1/28/2018,11417.62,1.92E+11,16830375,1301286.07,130.5934242,192552,68266.69,295836234,2130.348701,19873701.44,2.60E+12,3.85921,1298,1352871.974,1111.780029,1.22389,11.08,2872.87,1.73408
1/29/2018,11677.52,1.97E+11,16832350,1329672.19,130.9988391,213856,146449.37,296050090,2128.96155,19835912.44,2.60E+12,3.85919,1214,3168254.809,1246.699951,1.39921,13.84,2853.53,1.73918
1/30/2018,11157.56,1.88E+11,16834200,1269379.1,123.5524532,230161,84541.09,296280251,1994.442771,19929686.5,2.60E+12,3.85865,913,1884964.6,1184.130005,1.32818,14.79,2822.43,1.7447
1/31/2018,9976.43,1.68E+11,16836287.5,1133928.61,124.2774748,239721,81405.69,296519972,2250.178062,20216478.37,2.60E+12,3.857,1053,2373846.925,1071.089966,1.13066,13.54,2823.81,1.74447
2/1/2018,10162.78,1.71E+11,16837750,1154295.06,124.5724194,208477,87423.69,296728449,1628.901866,19594807.85,2.60E+12,3.85626,876,1920471.537,1119.369995,1.16088,13.47,2821.98,1.7413
2/2/2018,9002.8,1.52E+11,16839750,1021557.89,124.9323627,252658,72324.66,296981107,2213.449742,19631779.18,2.60E+12,3.85563,936,2054590.193,1035.77002,0.960642,17.31,2762.13,1.7452
2/3/2018,8822.06,1.49E+11,16841850,1000069.98,124.0064485,237907,52798.95,297219014,2373.104638,19872092.86,2.60E+12,3.8549,1026,1471680.207,919.210999,0.891992,17.31,2762.13,1.7452
2/4/2018,9184.39,1.55E+11,16843825,1040215.2,125.5327472,190991,42591.46,297410005,2117.447815,19890578.53,2.60E+12,3.85504,1437,882406.6224,964.666992,0.913418,17.31,2762.13,1.7452
2/5/2018,8242.03,1.39E+11,16846050,932555.78,120.9289713,172799,42265.2,297582804,2336.550814,20260291.89,2.60E+12,3.85684,2473,970015.2955,834.958008,0.825943,37.32,2648.94,1.75246
2/6/2018,7003.06,1.18E+11,16848362.5,791441.89,129.4542116,221606,53527.07,297804410,2489.705588,20944261.59,2.60E+12,3.85732,2136,1875825.347,707.737,0.705121,29.98,2695.14,1.76031
2/7/2018,7744.27,1.30E+11,16850487.5,874304.36,136.6174205,245205,55770.04,298049615,2288.03035,21327603.84,2.87E+12,3.8572,1219,1911703.891,790.427979,0.774576,27.73,2681.66,1.7669
2/8/2018,7655.3,1.29E+11,16852250,863517.53,135.5415588,207813,39276.43,298257428,1882.924378,22043211.74,2.87E+12,3.85962,1182,1127116.322,755.843018,0.729252,33.46,2581,1.77225
2/9/2018,8218.58,1.39E+11,16853887.5,926332.77,139.2518711,177600,52706.8,298435028,1727.309683,21759791.88,2.87E+12,3.86072,1404,1203025.474,818.47998,0.79714,29.06,2619.55,1.7734
2/10/2018,8750.99,1.48E+11,16855575,985527.43,141.0452759,178980,56945.15,298614008,1779.277768,21410144.29,2.87E+12,3.86096,1418,1144027.649,882.46698,0.947251,29.06,2619.55,1.7734
2/11/2018,8508.35,1.43E+11,16857362.5,957401.68,135.7565938,176448,67871.74,298790456,1870.471615,21408668.62,2.87E+12,3.86194,1681,1520364.21,859.288025,1.06733,29.06,2619.55,1.7734
2/12/2018,8094.53,1.36E+11,16859250,910061.64,133.9521617,148022,64398.98,298938478,1949.805656,21200794.83,2.87E+12,3.86313,1905,1390421.478,817.507996,1.0065,25.61,2656,1.77777
2/13/2018,8897.55,1.50E+11,16861325,999367.97,138.9558733,185815,68349.31,299124293,2144.392683,21169737.44,2.87E+12,3.86331,1685,1658559.847,869.29303,1.07974,24.97,2662.94,1.78698
2/14/2018,8528.87,1.44E+11,16863375,957039.81,138.9914263,188463,54054.82,299312756,2120.692214,21047251.01,2.87E+12,3.86213,1638,1425969.591,844.278992,1.02608,19.26,2698.63,1.78902
2/15/2018,9443.91,1.59E+11,16865612.5,1058636.96,144.8885796,197914,65751.6,299510670,2300.931699,21822998.38,2.87E+12,3.86062,1746,1507507.211,923.728027,1.13905,19.13,2731.2,1.79345
2/16/2018,10033.82,1.69E+11,16867250,1123881.96,135.9876024,196034,67256.33,299706704,1701.000188,21822998.38,2.87E+12,3.85991,1215,1402368.446,934.786011,1.14494,19.46,2732.22,1.7907
2/17/2018,10146.78,1.71E+11,16869212.5,1135549.64,135.4161363,185330,52642.98,299892034,2020.283901,22272115.28,2.87E+12,3.8575,1397,1073578.142,944.747986,1.13743,19.46,2732.22,1.7907
2/18/2018,11083.01,1.87E+11,16871075,1239333.05,138.8794696,172164,101668.84,300064198,1910.352205,22394601.7,2.87E+12,3.85457,1542,1455893.039,973.348999,1.20478,19.46,2732.22,1.7907
2/19/2018,10413.23,1.76E+11,16873100,1163416.04,140.1863784,160487,103204.06,300224685,2069.856141,22619160.15,2.87E+12,3.85225,1676,1660028.178,921.66803,1.12315,19.46,2732.22,1.7907
2/20/2018,11167.99,1.88E+11,16875125,1246601.89,138.043983,191795,100900.74,300416480,2077.038994,22537502.53,2.87E+12,3.84883,1731,1824146.361,943.567017,1.14455,20.6,2716.26,1.79989
2/21/2018,11166.86,1.88E+11,16876887.5,1245488.62,133.8732085,194146,62236.34,300610626,1813.237185,22200854.3,3.01E+12,3.84473,1315,1222952.409,894.13501,1.08199,20.02,2701.33,1.8105
2/22/2018,10405.73,1.76E+11,16879000,1159520.65,134.0577669,208499,59402.85,300819125,2153.389793,22155981.44,3.01E+12,3.83996,1363,1360575.466,849.262024,1.01226,18.72,2703.96,1.82
2/23/2018,9751.88,1.65E+11,16880862.5,1085846.19,135.8512616,182861,70779.5,301001986,1899.486055,22663863.25,3.01E+12,3.83701,1144,1470959.541,811.585022,0.934176,16.49,2747.3,1.83338
2/24/2018,10154.74,1.71E+11,16882712.5,1129769.62,135.5444755,180881,83631.65,301182867,1928.104604,22619613.71,3.01E+12,3.83288,1778,985687.8132,861.593018,0.997659,16.49,2747.3,1.83338
2/25/2018,9647.38,1.63E+11,16884525,1072447.17,136.4297046,153266,59259.61,301336133,1904.651802,22674608.89,3.01E+12,3.831,2193,730337.7093,839.458984,0.951977,16.49,2747.3,1.83338
2/26/2018,9589.72,1.62E+11,16886662.5,1065372.8,136.4257235,144116,34960.93,301480249,2178.641546,23019494.59,3.01E+12,3.82896,1223,596971.3043,845.278015,0.943704,15.8,2779.6,1.83875
2/27/2018,10319.77,1.74E+11,16888425,1145571.44,138.7526687,192140,42100.58,301672389,1809.404602,22723675.16,3.01E+12,3.826,1068,857272.049,870.36499,0.959302,18.59,2744.28,1.85
2/28/2018,10570.91,1.79E+11,16890425,1172401.39,138.7897677,215529,43074.05,301887918,2049.929181,23129455.07,3.01E+12,3.82549,1214,929715.3986,877.934021,0.944697,19.85,2713.83,1.8725
3/1/2018,10285.33,1.74E+11,16892362.5,1139687.73,138.2377374,190336,72010.57,302078254,1990.10461,22830459.35,3.01E+12,3.82104,1461,1425278.746,856.012024,0.904131,22.47,2677.67,1.88494
3/2/2018,10913.05,1.84E+11,16894425,1208056.57,134.0508326,236865,55675.54,302315119,2114.292159,23172168.75,3.01E+12,3.82164,1161,1307775.5,871.763977,0.926638,19.59,2691.25,1.89213
3/3/2018,11038.13,1.87E+11,16896375,1221020.56,133.9701692,193043,54062.81,302508162,1991.384291,23343023.45,3.01E+12,3.82181,1024,978823.2082,856.710999,0.908786,19.59,2691.25,1.89213
3/4/2018,11423.62,1.93E+11,16898625,1262444.47,126.6423615,180012,46133.44,302688174,2288.761778,24090512.76,3.01E+12,3.82115,1681,775746.765,856.185974,0.906008,19.59,2691.25,1.89213
3/5/2018,11464.59,1.94E+11,16900475,1265940.87,126.2460615,154995,42993.67,302843169,1882.283882,23599305.5,3.01E+12,3.82162,1904,594356.1728,866.846008,1.01429,18.73,2720.94,1.90394
3/6/2018,11392.99,1.93E+11,16902337.5,1256985.51,125.8264203,205925,49899.08,303049094,1908.077576,24069842.79,3.29E+12,3.82203,1223,942858.4979,853.817017,0.954448,18.36,2728.12,1.91975
3/7/2018,10722.96,1.81E+11,16904287.5,1182028.46,121.3420492,208934,47862.08,303258028,1987.293447,24298177.08,3.29E+12,3.82175,1475,950931.231,816.270996,0.924378,17.76,2726.8,1.94363
3/8/2018,9910.96,1.68E+11,16906250,1091551.79,109.3111657,212990,41131.78,303471018,1997.05376,24656663.7,3.29E+12,3.82215,1312,931146.5879,752.570007,0.872508,16.54,2738.97,1.95625
3/9/2018,9323.68,1.58E+11,16908275,1025943.97,107.2665992,190041,44826.12,303661059,2059.606068,24918422.58,3.29E+12,3.82269,1735,970171.1391,702.197021,0.826122,14.64,2786.57,1.98419
3/10/2018,9277.5,1.57E+11,16910100,1020024,107.1539858,202325,54052,303863384,1860.461288,24998502.92,3.29E+12,3.82042,1220,1220261.235,730.159973,0.854872,14.64,2786.57,1.98419
3/11/2018,8764.24,1.48E+11,16911850,962842.94,106.7371721,149645,46176.41,304013029,1794.813175,24425810.38,3.29E+12,3.82132,2095,650735.3606,685.312012,0.795765,14.64,2786.57,1.98419
3/12/2018,9546.36,1.61E+11,16913762.5,1047881.34,108.637791,157387,46431.18,304170416,1947.737062,24840322.33,3.29E+12,3.82334,1845,760623.8896,724.406006,0.832127,15.78,2783.02,2.00625
3/13/2018,9104.62,1.54E+11,16915775,998585.02,109.5339008,185391,57169.57,304355807,2045.237692,25120739.9,3.29E+12,3.82153,1265,1057101.177,698.153015,0.798451,16.35,2765.31,2.01719
3/14/2018,9168.13,1.55E+11,16917750,1004781.99,107.9121832,199359,85227.52,304555166,2036.77023,25167476.16,3.29E+12,3.82379,1120,1554165.077,691.218994,0.789569,17.23,2749.48,2.02457
3/15/2018,8218.92,1.39E+11,16919550,900245.82,109.8230723,193233,43715.75,304748399,1836.792091,24863690.46,3.29E+12,3.82304,623,1055003.415,614.838989,0.702913,16.59,2747.33,2.02519
3/16/2018,8285.09,1.40E+11,16921350,906984.09,108.9342574,201231,79609.52,304949630,1836.099626,24443064.12,3.29E+12,3.8224,610,1919426.631,611.778015,0.699063,15.8,2752.01,2.0349
3/17/2018,8273.12,1.40E+11,16923300,905176.63,102.4193538,188412,50619.89,305138042,1979.724336,24676745.42,3.29E+12,3.82284,681,1049971.01,601.677979,0.687745,15.8,2752.01,2.0349
3/18/2018,7858.96,1.33E+11,16925162.5,859557.73,100.9094118,151581,126655.64,305289623,1883.732816,24887058.59,3.29E+12,3.82417,531,2420565.217,551.640015,0.634466,15.8,2752.01,2.0349
3/19/2018,8256.4,1.40E+11,16927050,902542.93,102.6905495,164662,75154.73,305454285,1912.742318,25024693.44,3.46E+12,3.82604,1234,1629434.97,546.625977,0.672126,19.02,2712.92,2.04728
3/20/2018,8572.45,1.45E+11,16928987.5,936587.97,98.20441684,193649,60093.17,305647934,1968.520056,25073739.77,3.46E+12,3.82749,622,1332294.574,556.721985,0.736759,18.2,2716.94,2.05725
3/21/2018,8913.9,1.51E+11,16930575,973383.41,97.58299315,193349,47071.38,305841283,1618.956886,24504394.82,3.46E+12,3.82872,555,1096036.657,559.099976,0.713055,17.86,2711.93,2.0714
3/22/2018,8896.42,1.51E+11,16932475,970957.86,93.76085483,199414,43584.35,306040697,1931.353477,24876931.97,3.46E+12,3.83054,548,968150.2163,562.103027,0.693145,23.34,2643.69,2.08875
3/23/2018,8705.42,1.47E+11,16934262.5,949565.61,93.84670824,180564,52578.19,306221261,1814.523317,25028166.94,3.46E+12,3.83049,805,1061363.367,539.864014,0.663111,24.87,2588.26,2.10688
3/24/2018,8915.86,1.51E+11,16935925,971960.36,91.71549597,177474,46411.63,306398735,1688.493171,24653093.04,3.46E+12,3.82831,781,980615.0668,542.572021,0.646214,24.87,2588.26,2.10688
3/25/2018,8527.32,1.44E+11,16937875,929174.12,90.31149472,159557,42676.79,306558292,1972.087964,25007146.06,3.46E+12,3.82987,596,819313.7252,522.703003,0.638632,24.87,2588.26,2.10688
3/26/2018,8457.48,1.43E+11,16939562.5,921210.89,88.84617399,137767,46582.69,306696059,1708.248186,24613719.97,3.46E+12,3.82872,792,786905.9185,524.286987,0.642683,21.03,2658.55,2.1245
3/27/2018,8156.53,1.38E+11,16941437.5,887948.26,88.03601248,187627,63963.19,306883686,1902.016918,24490774.32,3.46E+12,3.83027,620,1750463.745,489.589996,0.599026,22.5,2612.62,2.145
3/28/2018,7795.21,1.32E+11,16943337.5,848105.99,89.11982261,185580,43622.15,307069266,1926.971076,25105502.59,3.46E+12,3.83229,822,1000114.562,450.290985,0.577511,22.87,2605,2.1775
3/29/2018,7938.14,1.35E+11,16945025,863223.88,84.83877377,181170,57986.99,307250436,1712.217759,24687487.36,3.46E+12,3.82958,631,1168114.654,448.075012,0.577767,19.97,2640.87,2.20175
3/30/2018,7089.22,1.20E+11,16946925,770514.28,91.40063636,189708,33321.31,307440144,1926.666857,24908789.54,3.46E+12,3.82913,595,874959.5406,385.904999,0.513268,19.97,2640.87,2.20175
3/31/2018,6855.61,1.16E+11,16948950,744749.85,91.54404385,184109,45328.09,307624253,2050.665438,25621874.33,3.46E+12,3.82822,610,1247137.966,395.003998,0.510617,19.97,2640.87,2.20175
4/1/2018,6946.3,1.18E+11,16950550,754277.1,88.2865616,149422,42697.02,307773675,1620.157243,24933378.67,3.46E+12,3.82778,691,888928.955,397.253998,0.513854,19.97,2640.87,2.20175
4/2/2018,6804.15,1.15E+11,16952575,738599.12,87.78433475,134063,45189.75,307907738,2043.073977,25653102.32,3.51E+12,3.8255,576,878167.4677,379.699005,0.486067,23.62,2581.88,2.22249
4/3/2018,7058.09,1.20E+11,16954525,765843.35,87.95529427,167297,60131.18,308075035,1971.254294,25854386.93,3.51E+12,3.8235,534,1404560.212,387.312012,0.501533,21.1,2614.45,2.24814
4/4/2018,7414.48,1.26E+11,16956562.5,804057.01,90.64072405,203763,50109.49,308278798,2063.216989,26181029.04,3.51E+12,3.82411,610,1359748.767,416.484985,0.554569,20.06,2644.69,2.27108
4/5/2018,6786.98,1.15E+11,16958400,735614.65,94.16053337,184073,45125.13,308462871,1862.133346,26526747.48,3.51E+12,3.82181,613,1391486.259,379.946991,0.50195,18.94,2662.84,2.28557
4/6/2018,6778.28,1.15E+11,16960350,734306.98,92.98994553,181563,37784.45,308644434,1974.387062,26678853.82,3.51E+12,3.81785,595,1032389.004,382.730988,0.494781,21.49,2604.47,2.29155
4/7/2018,6618.33,1.12E+11,16962075,716560.89,90.20514028,170037,51152.75,308814471,1759.284365,26136262.6,3.51E+12,3.81666,958,1244513.658,370.380005,0.476851,21.49,2604.47,2.29155
4/8/2018,6898.57,1.17E+11,16964325,746558.46,90.48293187,156045,33714.78,308970516,2277.335041,27476916.43,3.51E+12,3.81744,798,750494.4995,385.743011,0.488227,21.49,2604.47,2.29155
4/9/2018,7025.95,1.19E+11,16966337.5,760104.45,91.00944106,139931,36238.98,309110447,2033.637582,27451982.74,3.51E+12,3.81985,533,776835.8509,400.856995,0.501201,21.77,2613.16,2.29496
4/10/2018,6775.45,1.15E+11,16968175,732602.59,89.92899939,174262,46027.18,309284709,1859.665978,27227579.62,3.51E+12,3.81993,810,1149033.221,399.411011,0.492134,20.47,2656.87,2.302
4/11/2018,6831.58,1.16E+11,16970225,738260.25,83.5722993,188420,31712.09,309473129,2073.24923,27252513.3,3.51E+12,3.82178,881,963556.9316,415.023987,0.492568,20.24,2642.19,2.308
4/12/2018,6942.33,1.18E+11,16972237.5,749856.09,83.03994924,180116,43005.6,309653245,2034.884702,27601584.83,3.51E+12,3.82151,614,976276.542,430.161011,0.538657,18.49,2663.99,2.31175
4/13/2018,7936.65,1.35E+11,16974162.5,856677.39,96.77684207,216680,70390.1,309869925,1961.664439,27551717.47,3.51E+12,3.82089,720,2168818.002,493.160004,0.630093,17.41,2656.3,2.32084
4/14/2018,7873.43,1.34E+11,16976225,849352.22,89.16220623,213476,41026.88,310083401,2098.131272,28224926.85,3.51E+12,3.82141,578,1219595.94,492.579987,0.63738,17.41,2656.3,2.32084
4/15/2018,8021.41,1.36E+11,16977937.5,864815.94,89.38005226,165180,34359.49,310248581,1736.786992,27472139.5,3.84E+12,3.82148,1006,697661.7462,502.880005,0.634883,17.41,2656.3,2.32084
4/16/2018,8354.69,1.42E+11,16979975,900103.37,90.55989947,170840,38141.98,310419421,2061.408368,27901976.43,3.84E+12,3.8219,1796,789213.7872,532.073975,0.682296,16.56,2677.84,2.32461
4/17/2018,8050.08,1.37E+11,16981737.5,866675.83,89.67009761,194444,48867.37,310613865,1787.845496,28081059.67,3.84E+12,3.81975,901,1307200.845,511.144989,0.66489,15.25,2706.39,2.33063
4/18/2018,7892.2,1.34E+11,16983762.5,849167.83,88.19101414,204256,46917.52,310818121,2051.496317,28408830.78,3.84E+12,3.81376,792,1261102.107,503.30899,0.657052,15.6,2708.64,2.33746
4/19/2018,8160.94,1.39E+11,16985762.5,877615.87,87.97471837,200601,41140.39,311018722,2025.244557,28756873.36,3.84E+12,3.80704,566,1053671.576,524.038025,0.712059,15.96,2693.13,2.3373
4/20/2018,8281.26,1.41E+11,16987987.5,890064.05,86.95929598,215460,51281.27,311234182,2252.98849,29770217.79,3.84E+12,3.80037,557,1346818.018,567.989014,0.791172,16.88,2670.14,2.33903
4/21/2018,8862.02,1.51E+11,16989700,951922.64,90.34560065,210806,64402.18,311444988,1741.979585,29391435.65,3.84E+12,3.79372,573,1542110.187,616.004028,0.925021,16.88,2670.14,2.33903
4/22/2018,8908.73,1.51E+11,16991687.5,956369.44,90.02415543,191280,37524.48,311636268,2015.466295,29991260.87,3.84E+12,3.78695,878,902417.3883,606.119019,0.86682,16.88,2670.14,2.33903
4/23/2018,8791.7,1.49E+11,16993687.5,943412.74,89.7549961,169140,36009.69,311805408,2021.404377,29909466.52,3.84E+12,3.77861,616,741156.4353,621.198975,0.866578,16.34,2670.29,2.34163
4/24/2018,8935.74,1.52E+11,16995600,958303.95,88.49275786,227530,43478.51,312032938,1941.420873,30236643.91,3.84E+12,3.77134,528,1086543.114,643.39801,0.876012,18.02,2634.56,2.34769
4/25/2018,9644.63,1.64E+11,16997587.5,1033488.95,92.15638273,254115,88711.36,312287053,2054.318996,30154849.56,3.84E+12,3.76419,932,1810582.441,707.062012,0.932771,17.84,2639.4,2.35281
4/26/2018,8836.12,1.50E+11,16999125,946193.96,96.63275575,217807,90319.95,312504860,1631.391017,29146052.61,3.84E+12,3.75602,846,1960648.846,618.078979,0.801774,16.24,2666.94,2.35509
4/27/2018,9271.67,1.58E+11,17000887.5,992192.27,96.28880103,217399,45288.76,312722259,1830.035691,28137255.65,3.84E+12,3.74908,668,1071639.15,662.109009,0.851139,15.41,2669.91,2.35539
4/28/2018,8937.57,1.52E+11,17002662.5,955760.09,97.29711883,212789,64685.13,312935048,1829.708908,28457858.42,4.02E+12,3.7418,935,1632306.047,644.645996,0.812063,15.41,2669.91,2.35539
4/29/2018,9347.32,1.59E+11,17004262.5,999045.04,88.58761199,195098,89536.02,313130146,1639.772943,27778760.67,4.02E+12,3.73575,701,1717067.672,683.911987,0.864399,15.41,2669.91,2.35539
4/30/2018,9397.83,1.60E+11,17006237.5,1003959.94,87.2554185,183970,90119.57,313314116,2010.451689,27929273.78,4.02E+12,3.72777,629,1646397.606,689.760986,0.871404,15.93,2648.05,2.35866
5/1/2018,9232.82,1.57E+11,17008175,985756.28,87.80053356,215758,53107.05,313529874,1974.169554,28184952.79,4.02E+12,3.71996,581,1195657.649,670.463013,0.838355,15.49,2654.8,2.36156
5/2/2018,9072.29,1.54E+11,17010150,968112.53,87.67163901,198325,46853.25,313728199,2006.734591,28362730.68,4.02E+12,3.71234,569,1020748.467,674.075012,0.839355,15.97,2635.67,2.35923
5/3/2018,9220.91,1.57E+11,17011900,983356.87,87.16676942,211036,44918.47,313939235,1788.454905,29007915.36,4.02E+12,3.70448,633,1054304.66,686.591003,0.85898,15.9,2629.73,2.35954
5/4/2018,9669.56,1.65E+11,17013787.5,1030495.17,87.06681729,228105,60120.19,314167340,1926.867121,29476521.69,4.02E+12,3.6974,828,1353639.402,776.775024,0.881536,14.77,2663.42,2.36167
5/5/2018,9691.52,1.65E+11,17015512.5,1032109.78,79.75262918,224717,60147.71,314392057,1765.618586,29362271.6,4.02E+12,3.69332,721,1382785.289,784.583008,0.895562,14.77,2663.42,2.36167
5/6/2018,9822.5,1.67E+11,17017525,1045475.12,79.61210525,196126,50478.3,314588183,2043.731199,30304834.8,4.02E+12,3.68779,616,1008131.165,816.088013,0.904235,14.77,2663.42,2.36167
5/7/2018,9622.49,1.64E+11,17019237.5,1023647.44,79.43072127,172808,61887.22,314760991,1743.340962,29705021.86,4.02E+12,3.6835,664,1114111.162,793.338989,0.871214,14.75,2672.63,2.36561
5/8/2018,9365.64,1.59E+11,17021112.5,995662.67,79.87741503,204966,66060.73,314965957,1910.916638,29562209.25,4.02E+12,3.67953,766,1359952.575,755.008972,0.833086,14.71,2671.92,2.35878
5/9/2018,9175.76,1.56E+11,17022850,974829.88,80.52480121,219767,43975.07,315185724,1772.555326,29019521.35,4.02E+12,3.67282,641,1067192.148,752.901978,0.813393,13.42,2697.79,2.35805
5/10/2018,9309.57,1.58E+11,17024850,988483.01,78.86802292,204870,47956.02,315390594,2029.736687,29590771.77,4.02E+12,3.66603,604,1043093.72,752.578979,0.803212,13.23,2723.07,2.36294
5/11/2018,8989.42,1.53E+11,17026775,953938.65,80.45606932,215521,50377.81,315606115,1952.490137,29676459.33,4.02E+12,3.65988,568,1259804.517,727.013,0.756578,12.65,2727.72,2.35375
5/12/2018,8423.83,1.43E+11,17028362.5,893279.55,84.44685045,207180,55700.61,315813295,1625.648384,29472138.74,4.14E+12,3.65465,743,1254235.157,679.877014,0.685772,12.65,2727.72,2.35375
5/13/2018,8480.4,1.44E+11,17030425,898836.29,70.85479264,181435,45902.64,315994730,2090.589768,29729129.6,4.14E+12,3.6525,707,997846.2346,687.174988,0.698085,12.65,2727.72,2.35375
5/14/2018,8680.21,1.48E+11,17032275,919645.29,71.12741383,159678,44953.41,316154408,1873.48131,30171351.48,4.14E+12,3.64737,554,853621.2424,732.732971,0.744701,12.93,2730.13,2.36294
5/15/2018,8686.04,1.48E+11,17033925,919719.01,70.91450619,211460,51753.45,316365868,1685.492787,29771418.72,4.14E+12,3.64162,603,1265863.302,731.143005,0.738938,14.63,2711.45,2.36313
5/16/2018,8472.71,1.44E+11,17035750,896628.27,70.17032037,208343,42069.03,316574211,1861.972936,30097660.33,4.14E+12,3.63681,789,1030643.25,708.086975,0.69592,13.42,2722.46,2.36906
